index,SequenceA,SequenceB,SCI
427,M60936.1_3-119,X55269.1_3-119,0.967920353982301
428,AJ493062.2_393-644,AY186745.1_373-624,1.00175849941383
429,AF282962.1_1-52,AJ313398.1_51-102,0.965703971119133
430,AF418454.1_48-131,AF386049.1_65-148,0.798449612403101
431,M35576.1_1-118,M60936.1_3-119,1.1319612590799
432,AF484487.1_8717-8773,U44465.1_884-940,1.04189435336976
433,AE013002.1_8645-8535,AP003362.3_263674-263577,0.877675840978593
434,M18050.1_100-172,M68929.1_165481-165397,1.10897435897436
435,M93258.1_575-673,AF239627.1_518-616,0.877758913412564
436,AY484783.1_10-61,AF442571.1_584-635,1.0
437,AF041270.1_1-191,AY188093.1_3-196,0.881377551020408
438,AP001510.1_4530-4629,AE004910.1_5287-5151,0.679905992949471
439,D00548.1_191-271,X03126.1_244-324,1.04494382022472
440,X61065.1_77-164,D00559.1_56-142,1.02530864197531
441,M34776.1_2-116,M33894.1_2-109,1.00260416666667
442,AF008220.1_6975-7046,AF217350.1_265-194,1.12869198312236
443,X02731.1_3-119,D10528.1_1-121,1.13717421124829
444,AF102207.1_385-441,AF254678.1_384-440,1.06839622641509
445,D12694.1_2607-2676,V01556.1_1456-1523,1.06392694063927
446,AL935252.1_202700-202607,AC005496.3_78625-78498,0.659865771812081
447,AB049092.1_9230-9280,AF238481.1_9295-9345,1.00911161731207
448,AF306669.1_1019-1194,AP003194.2_187997-187828,1.22864938608458
449,U29265.1_65-148,AF418495.1_65-148,1.02631578947368
450,AF057147.1_1-240,AY145916.1_5-230,0.886244921648288
451,X03126.1_364-434,X16885.1_460-388,1.1843137254902
452,X02025.1_1-116,Z50056.1_3-119,0.960511033681766
453,X59566.1_318-390,AF076356.1_60-128,1.12462006079027
454,M68929.1_20078-20150,U46121.1_66-138,1.18428184281843
455,X72495.1_5075-5190,X06575.1_4-117,1.09414519906323
456,AE016867.1_236456-236654,AE014570.1_13585-13353,0.830411686586985
457,X15240.1_604-676,J04815.1_1371-1301,1.17494600431965
458,U67538.1_10143-10207,M86501.1_1-68,1.02952646239554
459,AE003437.3_282636-282708,X15901.1_44438-44524,0.988013698630137
460,AE016745.1_27312-27213,AE001547.1_1336-1446,0.5968
461,AB042240.3_84552-84472,M86494.1_1026-1092,1.32642487046632
462,AF024410.1_93-144,AF529573.1_1309-1357,0.857418111753372
463,BX004829.12_230835-230889,BX537358.4_213187-213239,1.12974683544304
464,X72588.1_6990-7093,X03407.1_5927-6048,0.793875147232038
465,X65985.1_1-302,X65983.1_1-305,0.993482983345402
466,M33888.1_3-119,M35169.1_2-109,0.770414201183432
467,K03160.1_1-118,M25201.1_1-119,1.14941176470588
468,AF008220.1_6888-6961,X15059.1_507-589,1.00949367088608
469,AJ005322.1_56-3,AJ005312.1_56-3,1.03258145363409
470,AY311400.1_1-215,D84264.1_1-388,0.723462414578588
471,D00820.1_4386-4446,U57056.1_4363-4423,1.16
472,AJ550909.1_282-333,AF170520.1_282-335,1.06606606606607
473,AF142677.4_47404-47332,D16387.1_11909-11838,1.13052631578947
474,L27875.1_1-232,AJ006326.1_1-236,0.718031032637774
475,AJ583731.1_9-60,AF197340.1_2034-2085,1.02982107355865
476,AB042524.1_5257-5192,M20957.1_1-85,1.11180124223602
477,AF076998.1_1440-1491,AJ313411.1_53-104,0.973333333333333
478,X55840.1_268-462,Z37972.1_1-174,0.751845018450184
479,X01501.1_2-116,M33889.1_1-117,0.900726392251816
480,AF481782.1_65-148,AY288888.1_65-148,0.826633165829146
481,AF114033.1_6078-6194,X52300.1_5-122,1.08111111111111
482,X06995.1_1-119,V01120.1_2-120,1.17941585535466
483,M24578.1_1373-1445,AE005414.1_2810-2738,1.09264705882353
484,X59562.1_71-144,X54421.1_15747-15819,1.28415300546448
485,AL132709.5_153488-153414,AL132709.5_151720-151647,0.91304347826087
486,AC121784.2_76334-76408,AC121784.2_77918-77991,0.997826086956522
487,AF063147.1_456-512,AF272005.2_751-807,0.977818853974122
488,X74126.1_2430-2501,X00706.1_129-200,1.09904761904762
489,AF063149.1_455-511,AF049338.1_366-422,0.990942028985507
490,AF170520.1_282-335,M63666.1_246-192,1.27485380116959
491,AF286365.1_694-809,AY161881.1_12-129,0.941655359565807
492,AP005083.1_232112-232014,AP006571.1_295973-296079,0.798675496688742
493,AF196713.1_488-544,AF286228.1_8921-8977,1.06921675774135
494,AY304847.1_1280-1331,AJ313415.1_51-102,0.965137614678899
495,U51768.1_3-213,AF057149.1_1-240,0.817783343769568
496,AY165239.1_232-283,AY275556.1_1296-1347,0.903508771929825
497,AE015941.1_2960-3143,AE015939.1_117645-117826,0.987039106145252
498,U81461.1_288-344,AF254734.1_393-449,1.02529510961214
499,M18050.1_352-424,X16887.1_483-416,1.23663366336634
500,L08503.1_3-117,U28505.1_6807-6921,1.07884362680683
501,M20951.1_1-71,X61068.1_1060-1145,1.04964539007092
502,X61063.1_119-188,J04815.1_1662-1729,1.12631578947368
503,AJ245863.1_1369-1498,D10582.1_4105-4224,0.893387314439946
504,M28975.1_65-183,M10850.1_361-479,1.20451843043995
505,X15930.1_1-195,AF106845.1_1870-2065,1.05740432612313
506,D85289.1_459-527,X12631.1_1-73,1.15708812260536
507,X16760.1_1-73,K01941.1_217-303,0.938530734632684
508,X00074.1_1-118,M16532.1_2-117,1.16788321167883
509,AE016915.1_175048-174863,AE016867.1_99125-99339,0.799043062200957
510,X16885.1_779-708,AB017063.1_58819-58900,1.07575757575758
511,AC004941.2_32735-32806,X70810.2_2089-2011,1.08349900596421
512,X06810.1_261-421,X69334.1_1-160,0.894978479196557
513,AF418454.1_48-131,U34603.1_854-937,0.787234042553192
514,K03458.1_5030-5128,AF096634.1_517-615,1.02640264026403
515,D88467.1_1-388,U23388.1_2-306,0.827120032773454
516,Z84228.1_1-250,U14770.1_1-239,0.868861305990286
517,AF307619.1_287-442,AL049755.2_30863-31016,0.922381477398015
518,AP005049.1_182766-182672,AE016955.1_241328-241238,0.859848484848485
519,M35568.1_2-115,X01000.1_1-121,1.04287901990812
520,AF084758.1_65-148,U29264.1_65-149,0.967637540453074
521,AP004595.1_261047-260946,AP005217.1_259663-259772,1.11486486486486
522,AF256206.1_854-937,AF484499.1_59-142,0.853846153846154
523,X56321.1_284-479,X06476.1_456-651,1.02267895109851
524,L19706.1_1955-1980,M10557.1_790-815,1.04651162790698
525,M28270.1_1-73,AF314016.1_506-436,1.31764705882353
526,AF506662.1_1-219,Z77087.1_1-197,0.738636363636364
527,BX950851.1_2645260-2645133,AE013139.1_7699-7613,0.698701298701299
528,M22656.1_459-528,M86494.1_1026-1092,1.5273631840796
529,U72077.1_331-387,AF063153.1_455-511,1.01946472019465
530,AY188156.1_2-196,AY146037.1_1-211,0.841035120147874
531,AB078703.1_1299-1350,AF385934.1_2111-2162,0.944558521560575
532,AP003194.2_209972-209870,AP003190.2_118314-118418,0.906066536203522
533,AF323749.1_1123-1236,X60797.1_1180-1293,0.621983914209115
534,U28505.1_6807-6921,Z11822.1_1-116,0.911504424778761
535,V00675.1_586-656,X66437.1_1-83,1.15506329113924
536,AY165267.1_248-299,AF110976.1_1563-1614,0.990892531876138
537,AY190413.1_1-181,D88473.1_1-392,0.619489559164733
538,M26977.1_276-348,X15901.1_99287-99217,1.1371237458194
539,L19740.1_1135-1248,M96747.1_472-585,0.774069319640565
540,AF166127.1_1919-1981,AF288740.1_1291-1357,0.893670886075949
541,AY371162.1_59-142,AB115532.1_65-148,0.962209302325581
542,M68929.1_166107-166035,M26978.1_826-899,0.987577639751553
543,X16688.1_41-159,M33887.1_1-111,1.1254851228978
544,U29419.1_65-148,AF084719.1_65-148,0.898907103825137
545,U23742.1_1-265,Z84228.1_1-250,0.814187400741133
546,AE008829.1_931-842,M68929.1_166107-166035,0.876577840112202
547,AF196736.1_485-541,AF019388.1_287-343,0.855263157894737
548,BX572095.1_178356-178459,AE016921.1_114001-113907,0.854651162790698
549,AE008839.1_18078-18008,J04815.1_952-1020,1.20787746170678
550,AY371167.1_1284-1335,AY206658.1_1293-1344,1.00420168067227
551,L28870.1_483-581,L28897.1_465-563,0.905882352941176
552,K00281.1_1-72,AE005470.1_8444-8372,1.16636851520572
553,M72891.1_1-196,M72890.1_1-196,1.08303249097473
554,U39706.1_5918-5836,S76009.1_35-113,1.03427561837456
555,X55255.1_4-120,M36309.1_1-120,1.19094247246022
556,AC079888.10_27802-27493,M22560.1_129-422,0.970745316859306
557,BX248356.1_234808-234920,AF104225.1_570-680,0.669253731343284
558,AF084771.1_65-148,L11793.1_65-148,0.748148148148148
559,AF238486.1_9159-9223,AY682461.1_1540-1605,0.824086603518268
560,AF457065.1_1284-1335,AF355337.1_1290-1341,1.04040404040404
561,X58874.1_548-664,M35565.1_3-118,1.1159217877095
562,AL672113.1_43141-43341,AE015938.1_189808-189620,0.926100628930818
563,AF272626.1_2982-3085,K03169.1_1-118,1.01184
564,AP005952.1_179489-179275,AE010642.1_9064-8882,0.792755004766444
565,Z71616.1_3983-4056,J01390.1_11933-12004,1.25692695214106
566,M16479.1_42-123,L07095.1_2676-2750,0.996047430830039
567,AF080083.1_1551-1683,Y12731.1_1118-1260,0.641142857142857
568,AF193275.1_69-186,AY227107.1_44-160,0.982758620689655
569,AJ550906.1_56-3,M63666.1_246-192,1.224
570,X55342.1_30-101,X61068.1_1281-1353,1.03741496598639
571,X16885.1_950-882,M91385.1_1291-1381,1.01658767772512
572,M87833.1_353-437,M16907.1_208-137,1.00923076923077
573,Z50736.1_3-119,U09230.1_4482-4597,1.01093560145808
574,AE015324.1_6847-6986,AP005278.1_215513-215679,0.783968719452591
575,AC021639.5_181586-181505,M16907.1_208-137,1.06238532110092
576,AB067577.1_1615-1688,X13558.1_186-115,1.20727272727273
577,S73542.1_3-119,X15329.1_3-123,0.994579945799458
578,U22036.1_386-480,AF203881.1_14955-14875,0.872754946727549
579,M35571.1_1-119,M33886.1_1-116,1.10187667560322
580,AY463230.1_28-126,AY463232.1_28-126,0.95187969924812
581,AF386016.1_65-148,AB115512.1_65-148,0.866847826086957
582,L28841.1_453-551,U81475.1_411-509,0.929549902152642
583,X00073.1_1-117,M58387.1_5-112,0.897503285151117
584,L28851.1_329-385,AB032741.1_407-462,1.0720887245841
585,M25115.1_1-122,X01620.1_1-118,0.919308357348703
586,X04241.1_85-276,Z37972.1_1-174,0.741758241758242
587,L34393.1_1-279,L38335.1_3-288,0.857400722021661
588,X14835.1_6927-7002,AF490528.1_1519-1448,1.22445255474453
589,X16886.1_1355-1286,M93388.1_1185-1251,0.924444444444444
590,M35395.1_1-119,K03155.1_22-137,1.15119047619048
591,AB034890.1_65-148,AF442568.1_220-303,0.855791962174941
592,AB049090.1_9095-9160,D90208.1_9114-9179,0.985569985569986
593,M74244.1_1-266,AF054253.1_1-236,0.731733914940022
594,AY165210.1_238-289,AY518958.1_46-97,1.04032258064516
595,AF117632.1_293-544,Y14459.1_388-637,0.961294049682264
596,AP005947.1_7905-8125,AE013010.1_3537-3777,0.713915857605178
597,AF269814.1_2627-2730,AE003940.1_637-734,0.987155963302752
598,X57045.1_288-359,D00558.1_58-130,0.934944237918216
599,D00538.1_4407-4467,AF231763.1_4363-4423,0.974683544303798
600,BX927153.1_297716-297548,AP005280.2_73107-72940,0.986510791366907
601,AJ005318.1_56-3,AJ536620.1_1-40,1.07288629737609
602,U26546.1_1464-1515,AF024112.1_120-171,1.02195608782435
603,AF443100.1_230-313,AY371131.1_59-142,0.865638766519824
604,AF023977.1_120-171,AY371169.1_1296-1347,1.01980198019802
605,AF463477.1_1-178,AF217298.1_1-256,0.767749699157641
606,X15245.1_36-152,X00081.1_2-117,0.913161465400271
607,M68880.1_2362-2475,U03723.1_2475-2588,0.787451984635083
608,X12631.1_2088-2158,J04815.1_2041-2109,1.71495327102804
609,AF457064.1_59-142,AF095832.1_65-148,0.798387096774194
610,X55514.2_3882-3954,X16401.1_1-69,1.12145748987854
611,AC144486.2_46537-46592,AL935286.14_10859-10807,0.711009174311927
612,AY371125.1_1272-1323,AY535716.1_171-222,0.946869070208729
613,AF302996.1_4397-4457,AF085363.1_4369-4429,0.820338983050847
614,AF170176.1_1092-1207,X02241.1_3-119,0.934756820877817
615,X13684.1_700-760,AC000078.2_21139-21077,0.882352941176471
616,AF077336.1_8838-8894,AF119820.1_464-520,0.985185185185185
617,Z11816.1_1-116,J01009.1_607-725,1.12036108324975
618,AF270308.1_2156-2331,Z99121.2_6040-5861,1.04153686396677
619,AF102226.1_355-411,AJ291718.1_462-518,0.852678571428572
620,AJ000009.1_9109-9174,AF238486.1_9159-9223,0.968085106382979
621,V00654.1_12038-12108,Z49705.1_23030-22957,1.18715083798883
622,AY238473.1_393-644,AY278553.1_392-643,0.972767574414186
623,U24468.1_452-550,AF239621.1_550-648,0.942176870748299
624,AF418369.1_65-148,L22086.1_65-148,0.9125
625,AE017033.1_110729-110493,AE017038.1_120994-120749,0.766362252663623
626,AY074891.1_69-186,AF289550.1_71-187,0.896414342629482
627,BX321864.1_302773-302659,AP003187.2_61536-61648,1.15129958960328
628,AY358062.1_1284-1335,AY371164.1_1275-1326,0.985042735042735
629,M55515.1_1302-1415,AF017129.1_1373-1486,0.825806451612903
630,X05052.1_3-119,X52049.1_2-120,1.11130434782609
631,AF134583.1_1599-1666,AE003538.3_103715-103786,1.35322580645161
632,L14329.1_236-302,X03920.1_1172-1235,1.04609929078014
633,AJ400848.1_50859-50931,AC093311.2_140036-139968,1.00253807106599
634,X00692.1_1-119,X14441.1_5-123,1.0609613130129
635,AB057610.1_1528-1593,AF054264.1_191-256,1.00810372771475
636,Z77079.1_1-197,L27872.1_1-231,0.809021675454013
637,AE002450.1_10937-10840,D11412.1_117-219,1.22703296703297
638,L27168.1_1-120,Z35330.1_6121-6235,1.05042016806723
639,M16074.1_307-425,X00991.1_1-118,1.09263157894737
640,AF037042.2_2935-2864,AE006696.1_291-218,1.11217948717949
641,AY145916.1_5-230,U63379.1_1-323,0.883
642,AF054247.1_1-391,AY188111.1_3-195,0.684848484848485
643,AY043208.1_560-782,AE016934.1_49817-49625,0.931924882629108
644,X02023.1_1-116,M33887.1_1-111,0.975039001560062
645,Z99120.2_150201-150095,AL596163.1_172398-172500,0.982113821138211
646,X52949.1_857-993,Y07974.1_75-229,0.887523629489603
647,AF443101.1_70-191,U21135.1_694-809,0.927152317880795
648,M68929.1_49940-50012,V00677.1_264-332,1.21654501216545
649,D37860.1_1040-1076,AF207756.1_9306-9342,0.992110453648915
650,AE003471.3_169154-169225,AL132798.2_14445-14516,1.12384473197782
651,AF095839.1_1586-1389,X06477.1_503-698,0.953021978021978
652,X62861.1_3-124,X12884.1_1-117,1.1015037593985
653,AF061640.1_256-339,Z79546.1_65-148,0.823369565217391
654,AE017271.1_283102-282983,AE013002.1_8534-8441,0.70056657223796
655,Z79533.1_65-148,U29414.1_65-148,0.77120822622108
656,Z84235.1_1-250,AY070207.1_1-277,0.85297131147541
657,AY134975.1_65-148,Z79550.1_65-148,0.916149068322981
658,U29404.1_1299-1350,AF349332.1_33-84,0.994241842610365
659,AY519021.1_46-97,AB078703.1_1299-1350,1.0
660,AP003190.2_169692-169599,BX321858.1_45114-45207,0.973415132924336
661,J04815.1_1-73,X61067.1_133-205,1.29473684210526
662,U32832.1_9495-9319,AE017267.1_95018-94836,1.14355828220859
663,L11770.1_1290-1341,AY519112.1_46-97,0.97319587628866
664,AJ400848.1_45575-45503,M16333.1_1-74,1.12692307692308
665,AF017978.1_25-108,AB074055.1_113-196,0.977722772277228
666,M68929.1_79613-79540,D00554.1_73-143,1.12359550561798
667,AC004941.2_32735-32806,L00194.1_685-756,1.05670103092783
668,L78065.1_3758-3910,X99212.1_685-824,0.782701421800948
669,AE017026.1_274819-274638,AE017267.1_95018-94836,0.997282608695652
670,L27343.1_3-116,Z50078.1_3-119,0.963868225292242
671,AJ006336.1_1-236,AY188156.1_2-196,0.873170731707317
672,Z50737.1_3-119,X12886.1_1-117,1.01470588235294
673,X15245.1_236-309,X03126.1_162-234,1.1605415860735
674,BX321864.1_302773-302659,AP002564.1_66699-66838,0.947513227513228
675,M68929.1_41010-41093,X04465.1_79649-79574,0.90122591943958
676,X12977.1_94-167,J04502.1_2903-2830,1.09491525423729
677,AL766847.1_94269-94358,AE013167.1_14408-14306,0.849466950959488
678,AB023028.1_448-285,Z11883.1_2840-2993,0.905042016806723
679,U52953.1_204-287,AB034896.1_65-148,0.793859649122807
680,M12856.1_361-551,X00093.1_360-550,0.937865497076023
681,X55252.1_1-115,M33889.1_1-117,0.91715976331361
682,L38350.1_5-288,D45872.1_1-238,0.856845393024466
683,AF048712.1_1102-1215,AB084422.1_1249-1362,0.770194986072423
684,AY118159.1_400-483,AF544010.1_65-148,0.979683972911964
685,U18916.2_60498-60427,AE004843.1_4972-4900,1.22684310018904
686,X55254.1_3-119,X01588.1_5-119,0.806513409961686
687,D13449.1_1-185,AF057150.1_1-237,0.760754272245138
688,J02386.1_42-95,AJ241847.1_281-334,1.16459627329193
689,AY463233.1_299-382,AY118158.1_399-482,0.98068669527897
690,M22655.1_587-657,X14848.1_3824-3891,1.18021201413428
691,AF457076.1_1284-1335,AY518988.1_46-97,0.995798319327731
692,U26684.1_296-411,X05525.1_1-116,0.983695652173913
693,AY519089.1_46-97,AF443086.1_1449-1500,0.931578947368421
694,D11414.1_117-219,AE012781.1_271-172,0.805766312594841
695,AE005245.1_5142-5071,X03924.1_17-83,1.27821522309711
696,AJ251292.1_2399-2492,AJ011856.1_26154-26228,0.703303303303303
697,AY329366.1_1456-1569,BX537638.1_3883-3996,0.770786516853933
698,X00574.1_1-118,X02023.1_1-116,1.19714656290532
699,M86495.1_1-68,M34508.1_318-404,0.999180327868852
700,AY519122.1_46-97,AY535742.1_171-222,1.03299492385787
701,Z99110.2_200192-200316,AE017002.1_74863-74734,1.04678362573099
702,X05914.1_238-170,AE008848.1_725-797,1.26
703,BX572595.1_100553-100338,AE016915.1_175048-174863,0.866838709677419
704,AY255823.1_1281-1332,AY304846.1_1280-1331,0.93516699410609
705,AF179368.1_1390-1441,AY371170.1_1287-1338,0.976694915254237
706,AJ536619.1_206-152,AJ550911.1_282-335,1.13105413105413
707,AY519106.1_46-97,AF443113.1_1461-1512,1.05473684210526
708,AJ550907.1_56-3,AJ005312.1_282-335,1.0265780730897
709,U89859.1_451-549,U81478.1_411-509,0.935304990757856
710,AP005277.1_126356-126465,AF279106.2_41735-41832,0.738049713193117
711,AY322189.1_1554-1605,AF024389.1_90-141,0.935304990757856
712,AE008981.1_4074-4298,AE016932.1_22310-22515,0.731672597864769
713,AF116561.1_5902-6018,X06833.1_1-115,1.10211267605634
714,AF009606.1_9264-9314,AF165061.1_9249-9299,1.00236966824645
715,U72104.1_308-364,AF254725.1_395-451,1.03518518518519
716,L38322.1_3-288,AY070196.1_1-277,0.994543650793651
717,X52527.1_306-408,M10329.1_1-108,0.910229645093946
718,X05620.1_58-83,AY028698.1_489-514,1.10752688172043
719,U16283.1_392-643,L76409.1_393-643,0.904261529480444
720,X05528.1_1-121,AJ131586.1_3-115,1.0786350148368
721,X69067.1_6022-6086,X05914.1_400-337,1.32
722,AY173958.1_8870-8926,U72078.1_331-387,1.066
723,X03017.1_258-283,X80330.1_2792-2817,1.0
724,K02683.1_2-118,U67518.1_78-192,0.950901803607214
725,AY158533.1_1423-1474,AF457062.1_1284-1335,0.964435146443515
726,J01012.1_1-119,J01009.1_607-725,1.00764818355641
727,L38340.1_5-289,AF506655.1_1-238,0.67141393442623
728,D00061.1_1-120,X52049.1_2-120,1.1862871927555
729,AL596167.1_167425-167616,AL591978.1_19809-19999,1.02388059701493
730,Z29111.1_1-301,Z29103.1_1-303,1.02107111501317
731,AL592062.11_86073-86127,AL928834.15_4130-4184,0.984455958549223
732,AF136399.1_1808-1868,AF125575.1_5781-5843,1.37531486146096
733,AJ313400.1_46-97,AF024053.1_108-159,1.02156862745098
734,U13369.1_6624-6776,X53538.1_2090-2241,0.915480427046263
735,AB081369.1_266-518,X67706.1_394-645,1.01817080557238
736,AY518976.1_46-97,L11783.1_1290-1341,1.05829596412556
737,X00190.1_1-118,X07692.1_700-821,1.08266666666667
738,AY232748.1_9350-9386,D50409.1_9399-9434,0.991071428571429
739,AF095841.1_1-107,L26849.1_150-253,0.872941176470588
740,AJ550908.1_281-334,J02439.1_42-95,1.12628865979381
741,D16191.1_1-309,AJ291458.1_2-250,0.853118908382066
742,AF254678.1_508-606,AF286365.1_579-677,0.922928709055877
743,AL132709.5_138673-138602,AC121784.2_77918-77991,0.973170731707317
744,X65990.1_1-300,AC005275.1_105500-105803,1.00082338410869
745,AF008220.1_5185-5300,M35166.1_2-110,0.989835164835165
746,L38343.1_1-288,Z84276.1_1-250,0.859462201927955
747,AF326159.1_63-146,AY288863.1_65-148,0.962264150943396
748,AF328683.1_393-644,X00596.1_394-644,0.998166259168704
749,AY371152.1_59-142,AF121502.1_65-148,0.79493670886076
750,AF346999.1_4402-4331,X58792.1_174-245,1.18534482758621
751,AF482014.1_12-103,AE014122.1_13296-13200,1.28390092879257
752,U81279.1_1-220,AJ132997.1_1-390,0.769499105545617
753,AF408631.1_1527-1578,AF110973.1_1563-1614,0.974609375
754,X55260.1_3-119,X13663.1_1-117,1.11771995043371
755,AF096875.1_5504-5568,AB032826.1_1401-1464,1.09550561797753
756,AP003006.2_282610-282707,AE007525.1_2612-2714,1.1790450928382
757,AB008447.1_1-322,D45870.1_1-238,0.861111111111111
758,AF067154.1_233-316,AY046058.1_143-226,1.03036437246964
759,AY188158.1_2-196,U51787.1_1-224,0.930730478589421
760,AY140564.1_879-930,AY358055.1_1284-1335,1.052734375
